f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.2529572,-0.15155575,-0.13275576,-0.4550628,-0.6142259,-0.18456022,-0.47621685,-1.0622369,-0.23967694,-0.42126372,-1.382526,-0.26037082,-0.38342094,-1.0230091,0.008416855,-0.45451993,-1.4134958,-0.1766143,-0.45553836,-1.5101255,-0.23885407,-0.44491252,-1.5031791,-0.24246165,-0.18316254,-1.0127879,0.011361872,-0.20629925,-1.1651813,-0.17488037,-0.20177764,-0.7619444,-0.14639293,-0.2025183,-0.7780319,-0.067122094,0.028468681,-0.959903,-0.032055836,0.007035568,-1.0740944,-0.24895333,-0.016686097,-0.7102233,-0.15769893,-0.024604365,-0.74171937,-0.03613361,0.2376672,-0.8814881,-0.08915593,0.20935898,-0.99263424,-0.21378456,0.15759394,-0.72576606,-0.14824855,0.14018346,-0.6912279,-0.062817916,t
0.0,0.0,0.0,-0.27214286,-0.12519227,-0.12711476,-0.48542982,-0.5757149,-0.17776544,-0.51600456,-1.0396996,-0.23643658,-0.4631426,-1.3565501,-0.2614425,-0.4171968,-1.0022551,0.030109445,-0.49511752,-1.4232669,-0.13934736,-0.4923637,-1.4995897,-0.1815436,-0.4682058,-1.4719491,-0.16901812,-0.22187793,-1.0019602,0.034237467,-0.24502343,-1.1644975,-0.13744986,-0.23695108,-0.7576388,-0.093729354,-0.23841153,-0.7783272,-0.0011184847,-0.01046164,-0.96156883,-0.008167346,-0.029434875,-1.0778526,-0.2079355,-0.051289473,-0.71524787,-0.11087475,-0.053297326,-0.7510778,0.0134189,0.20031708,-0.9012486,-0.06433302,0.16409577,-0.99618363,-0.17100699,0.119390815,-0.731649,-0.101001665,0.11879114,-0.70525897,-0.01353733,t
0.0,0.0,0.0,-0.2792095,-0.1306473,-0.099555664,-0.51546746,-0.5405567,-0.15678006,-0.57871485,-0.97814715,-0.22759274,-0.52709174,-1.2877228,-0.26479873,-0.4639961,-0.9870102,-0.0052871057,-0.5727245,-1.4227147,-0.1947196,-0.5764964,-1.484279,-0.23997588,-0.54216665,-1.3576065,-0.22318707,-0.2635834,-0.9909474,-0.017916331,-0.3421719,-1.1530197,-0.20758441,-0.31919947,-0.7478987,-0.15898548,-0.29193136,-0.71108097,-0.06265823,-0.04770387,-0.958108,-0.071860485,-0.12634279,-1.0622369,-0.27188376,-0.12743263,-0.70347375,-0.15329897,-0.096398704,-0.68855304,-0.017036075,0.16870631,-0.8954677,-0.13920046,0.08701724,-0.9656355,-0.2596274,0.04702504,-0.7080009,-0.18896864,0.06254422,-0.6701444,-0.098119326,t
0.0,0.0,0.0,-0.2736364,-0.11544283,-0.10588283,-0.5129517,-0.51540893,-0.1668303,-0.5699873,-0.94748414,-0.2399879,-0.5217802,-1.2610008,-0.2801589,-0.44966185,-0.98239934,-0.004877855,-0.54740256,-1.3824767,-0.20842703,-0.5807334,-1.446519,-0.26584324,-0.5732234,-1.3361853,-0.25571907,-0.25092587,-0.99596626,-0.016391547,-0.36402744,-1.1377053,-0.21032755,-0.3437784,-0.71613264,-0.15854062,-0.2972853,-0.6922939,-0.05736321,-0.039704483,-0.9627617,-0.07250888,-0.1473655,-1.0345267,-0.27475545,-0.15614288,-0.66708493,-0.15256104,-0.11282182,-0.66999125,-0.012338514,0.17056222,-0.89880323,-0.14349116,0.06485674,-0.932166,-0.25831214,0.022217235,-0.6763709,-0.1843462,0.05562403,-0.66189355,-0.09192041,t
0.0,0.0,0.0,-0.24343354,-0.060740676,-0.08673974,-0.5127874,-0.46045497,-0.13730006,-0.58416235,-0.89364713,-0.20354418,-0.54899347,-1.196259,-0.24346569,-0.4382778,-0.95900846,-0.002647268,-0.51941717,-1.3348237,-0.20421684,-0.56197864,-1.4039046,-0.26843774,-0.56629825,-1.3116277,-0.2685434,-0.239817,-0.99450666,-0.027935142,-0.38825586,-1.1197429,-0.21705443,-0.34870517,-0.6978976,-0.16330917,-0.2827401,-0.6761147,-0.065063454,-0.031026168,-0.9709011,-0.09612631,-0.18062176,-1.0316974,-0.29077825,-0.17211492,-0.6446672,-0.1567012,-0.10907923,-0.63736135,-0.01331554,0.17885467,-0.9115863,-0.17888096,0.028850937,-0.92339605,-0.29487252,0.00064243487,-0.65939015,-0.21748503,0.057567675,-0.6484326,-0.1254332,t
0.0,0.0,0.0,-0.23855084,-0.0629978,-0.06292416,-0.4980825,-0.47651225,-0.09471054,-0.5645274,-0.9054834,-0.14682989,-0.535566,-1.1959729,-0.17560764,-0.40481335,-0.9632132,0.019693905,-0.4782157,-1.3491613,-0.15270692,-0.5623021,-1.3842933,-0.19776824,-0.6027456,-1.2912146,-0.1914052,-0.21764085,-1.0104656,-0.01375738,-0.40613356,-1.0544722,-0.18383023,-0.36882114,-0.628362,-0.123405285,-0.28509378,-0.6182768,-0.02594043,-0.02165413,-0.97824347,-0.08664247,-0.20578896,-0.98838246,-0.2674737,-0.1955966,-0.6082904,-0.13738342,-0.117485546,-0.6093494,-0.0014841855,0.16906135,-0.90742475,-0.17203885,0.008668227,-0.88927615,-0.27476272,-0.02561204,-0.6247889,-0.19740927,0.033231076,-0.6097722,-0.10973252,t
0.0,0.0,0.0,-0.2361013,-0.07342791,-0.07553627,-0.47376472,-0.46982098,-0.11602181,-0.554439,-0.86102927,-0.17526773,-0.51505494,-1.1191971,-0.20948772,-0.37150875,-0.9700553,0.0024516787,-0.47379953,-1.3551714,-0.16947751,-0.5681214,-1.3584546,-0.21138579,-0.60900253,-1.2395701,-0.2014191,-0.1925524,-1.0128759,-0.021518523,-0.40085405,-1.0295254,-0.18837939,-0.35269523,-0.61660993,-0.1270086,-0.2639113,-0.6227925,-0.027795779,-0.0072778384,-0.98436433,-0.08477922,-0.20483382,-0.95674634,-0.2525868,-0.18738092,-0.59993756,-0.122241884,-0.10883258,-0.61443645,0.013390532,0.16225678,-0.9133869,-0.16327164,0.004179167,-0.8713946,-0.25383833,-0.02605234,-0.623704,-0.17728631,0.03160565,-0.61684847,-0.08905438,t
0.0,0.0,0.0,-0.24118379,-0.06310675,-0.063144624,-0.4732626,-0.4879952,-0.09366382,-0.5264656,-0.9173669,-0.14178285,-0.4994711,-1.1903338,-0.166208,-0.3763767,-0.9694288,0.0147450175,-0.46963578,-1.3439821,-0.1521673,-0.5706881,-1.3542783,-0.18859279,-0.617761,-1.2371789,-0.17479067,-0.18982495,-1.0188599,-0.011640245,-0.41367495,-1.038129,-0.16880797,-0.37211502,-0.6220128,-0.09796964,-0.27282828,-0.61430013,0.0054828287,-0.0023361638,-0.983859,-0.07757744,-0.20937033,-0.96307003,-0.24602297,-0.19522014,-0.59439933,-0.112229064,-0.10574194,-0.5904991,0.024501326,0.16982652,-0.9076675,-0.15646324,-0.008491798,-0.8642017,-0.25170505,-0.034267552,-0.6102161,-0.17724773,0.035562206,-0.6003762,-0.092472255,t
0.0,0.0,0.0,-0.25913593,-0.09863017,-0.06362798,-0.470326,-0.511002,-0.09773101,-0.5247407,-0.8995049,-0.15098254,-0.491881,-1.1735418,-0.18057907,-0.3740558,-0.9674045,0.008645467,-0.47457802,-1.3605272,-0.15736811,-0.5874069,-1.3322715,-0.19818214,-0.6428287,-1.1748021,-0.18915191,-0.20075548,-1.0206075,-0.02242047,-0.43144,-1.0227638,-0.18596457,-0.39818093,-0.63003373,-0.14073823,-0.29283935,-0.60548997,-0.058769073,-0.017432848,-0.98712856,-0.0898357,-0.23831478,-0.9511491,-0.25251976,-0.2269105,-0.5953401,-0.13438007,-0.14321803,-0.587811,-0.013202957,0.15090993,-0.902584,-0.17115787,-0.03964306,-0.8289312,-0.26070815,-0.065843806,-0.5923101,-0.19192457,0.0011709542,-0.5959361,-0.11357714,t
0.0,0.0,0.0,-0.26796356,-0.10124535,-0.057083946,-0.47603872,-0.4948731,-0.085511155,-0.5367479,-0.86028904,-0.13260679,-0.52820766,-1.1011375,-0.15559818,-0.40320376,-0.9652736,0.012852927,-0.4918697,-1.3239514,-0.15705088,-0.59895736,-1.3237743,-0.2087317,-0.6570553,-1.1907339,-0.20792721,-0.22462384,-1.0149843,-0.019065825,-0.4388156,-0.99657905,-0.17614982,-0.39497995,-0.61616564,-0.1313908,-0.29716334,-0.61321956,-0.052463863,-0.034453318,-0.9826107,-0.08718063,-0.2463334,-0.933776,-0.24559894,-0.22953337,-0.59110796,-0.13096195,-0.14769824,-0.5972815,-0.013222872,0.1364899,-0.9011654,-0.16922244,-0.03989314,-0.83216643,-0.26494744,-0.07374722,-0.5992761,-0.20393418,-0.015115425,-0.5996422,-0.13003579,t
0.0,0.0,0.0,-0.2579221,-0.08285992,-0.047381278,-0.48418504,-0.49630484,-0.07212236,-0.5480721,-0.89067525,-0.11883082,-0.5086425,-1.1580371,-0.14128284,-0.40318468,-0.9614056,0.026203092,-0.50674754,-1.3243698,-0.14336975,-0.59956187,-1.3298602,-0.18945885,-0.63961864,-1.2015666,-0.18463174,-0.22331753,-1.0202926,-0.013152157,-0.44599554,-1.0007441,-0.17698245,-0.40483215,-0.6019768,-0.12689152,-0.30442697,-0.58912593,-0.040423393,-0.030379115,-0.98390704,-0.08915529,-0.24455814,-0.9364588,-0.2512953,-0.23617484,-0.5780658,-0.122350775,-0.15357727,-0.5855452,0.007691641,0.14816684,-0.8946082,-0.17851758,-0.034655496,-0.82158935,-0.2729751,-0.071318425,-0.58369356,-0.20261383,-0.0076604933,-0.58814967,-0.12046193,t
0.0,0.0,0.0,-0.2572018,-0.08141183,-0.05319272,-0.47646406,-0.48284823,-0.07832712,-0.54439,-0.8461562,-0.123698935,-0.53237486,-1.0916048,-0.14619681,-0.3927485,-0.96019953,0.023302414,-0.45854774,-1.327861,-0.14592494,-0.59041893,-1.345085,-0.19580206,-0.69120294,-1.2441972,-0.19570698,-0.21337485,-1.0196533,-0.014243383,-0.46767893,-0.9746493,-0.17388788,-0.40436554,-0.5780179,-0.11846908,-0.29552278,-0.60014564,-0.029277185,-0.025807403,-0.9890061,-0.08974477,-0.2687434,-0.911849,-0.25143534,-0.23666167,-0.5534036,-0.12268138,-0.14538091,-0.58108944,0.0063824686,0.13973483,-0.8986816,-0.17972118,-0.05455322,-0.79800445,-0.27281836,-0.080570035,-0.5562931,-0.2035852,-0.012065466,-0.57275057,-0.12454861,t
0.0,0.0,0.0,-0.24652694,-0.08477651,-0.057534434,-0.4615265,-0.49554476,-0.08322129,-0.52270186,-0.87666243,-0.12595735,-0.50020295,-1.1391355,-0.1461797,-0.3789877,-0.96462005,0.016663732,-0.44490802,-1.3286103,-0.14974289,-0.5786456,-1.3497813,-0.2008859,-0.6723886,-1.2448765,-0.20254654,-0.19739018,-1.024691,-0.014663611,-0.43383116,-0.9730811,-0.1722822,-0.38046902,-0.58629256,-0.12071879,-0.27448645,-0.60158354,-0.035103958,-0.011863052,-0.98798865,-0.083192326,-0.23677503,-0.898647,-0.2448181,-0.21386229,-0.5535156,-0.12327989,-0.12384431,-0.57980824,0.0014288451,0.14864121,-0.90120155,-0.16559182,-0.039902456,-0.7947059,-0.26221675,-0.067306496,-0.56038034,-0.19964589,-0.0015415876,-0.5809137,-0.124543756,t
0.0,0.0,0.0,-0.25346172,-0.10450685,-0.04788969,-0.45815298,-0.5055175,-0.075972944,-0.51616174,-0.8724719,-0.12697683,-0.5160643,-1.1319097,-0.15720049,-0.3801944,-0.9704676,0.024082955,-0.46045738,-1.3507851,-0.1404286,-0.588281,-1.3639988,-0.1855362,-0.65539557,-1.2418671,-0.18005097,-0.20283417,-1.0190251,-0.01614133,-0.42571366,-0.99977237,-0.17752537,-0.38488263,-0.6126026,-0.12763892,-0.28049213,-0.613792,-0.04074878,-0.019283252,-0.9840487,-0.09265504,-0.2384632,-0.9174029,-0.25591636,-0.21886668,-0.5727135,-0.13679418,-0.12692909,-0.59211355,-0.012517487,0.1426449,-0.90044576,-0.18216974,-0.04528197,-0.8225776,-0.2750034,-0.07477068,-0.5845835,-0.20734654,-0.0060953465,-0.5931485,-0.12823525,t
0.0,0.0,0.0,-0.26172358,-0.08713179,-0.043303702,-0.47785902,-0.4967439,-0.07159107,-0.54540867,-0.8743525,-0.123727724,-0.5390193,-1.1327916,-0.15252997,-0.3767938,-0.9708858,0.01631579,-0.48322076,-1.3353715,-0.14807591,-0.59409314,-1.3194304,-0.19340746,-0.6552296,-1.1826314,-0.19065373,-0.20482785,-1.026819,-0.02822312,-0.45483795,-0.97967154,-0.18458976,-0.4049519,-0.5848143,-0.13427532,-0.2909131,-0.5773899,-0.052017678,-0.018957786,-0.9841796,-0.10750156,-0.2572951,-0.91165954,-0.2614906,-0.23484814,-0.5630319,-0.1328974,-0.1358195,-0.57479787,-0.0074728457,0.15018782,-0.88605976,-0.20043638,-0.048213456,-0.81197244,-0.29021055,-0.08136706,-0.578361,-0.21788087,-0.009140085,-0.57951283,-0.13654985,t
0.0,0.0,0.0,-0.26078314,-0.0952398,-0.060834214,-0.47808316,-0.5064976,-0.09331484,-0.54360986,-0.8890055,-0.14300753,-0.49740624,-1.1498201,-0.16805434,-0.37591776,-0.9647548,0.007844934,-0.46499288,-1.309714,-0.16035326,-0.5754841,-1.3142908,-0.21074511,-0.65928864,-1.2025908,-0.21367529,-0.19226573,-1.029531,-0.025889268,-0.42873114,-0.9767911,-0.18642882,-0.3781463,-0.57772833,-0.13976179,-0.27574375,-0.56475466,-0.05985187,0.0010622297,-0.98790246,-0.09611781,-0.21941054,-0.8950391,-0.25591832,-0.19881436,-0.55254257,-0.13700318,-0.1123265,-0.56875914,-0.01727663,0.1778938,-0.8888869,-0.18063094,-0.0037526754,-0.77932936,-0.27630717,-0.03558559,-0.5510185,-0.21507165,0.026425917,-0.56334066,-0.14234453,t
0.0,0.0,0.0,-0.26668775,-0.10332265,-0.08237731,-0.505194,-0.4943626,-0.13075349,-0.58100045,-0.8930387,-0.1941122,-0.49971616,-1.1569257,-0.22689739,-0.42985058,-0.95482755,-0.010893877,-0.55089104,-1.3288753,-0.20314877,-0.6072778,-1.3291094,-0.2596623,-0.60919726,-1.1945428,-0.2553999,-0.24844004,-1.0060018,-0.03457618,-0.3986795,-1.0322281,-0.21984142,-0.36532724,-0.64547014,-0.17531697,-0.3016546,-0.62448174,-0.085878566,-0.045624144,-0.9775261,-0.097694725,-0.19108279,-0.93223137,-0.27293018,-0.18201521,-0.5994632,-0.15602116,-0.12344482,-0.61607933,-0.029383738,0.15211561,-0.9029723,-0.17650124,0.018839344,-0.83413213,-0.27257693,-0.02275863,-0.60658,-0.2065148,0.013899543,-0.6109397,-0.12513587,t
0.0,0.0,0.0,-0.26078174,-0.1214377,-0.08614088,-0.49860615,-0.5634586,-0.13293937,-0.5676449,-0.9852152,-0.19341119,-0.4711495,-1.2487637,-0.21708438,-0.39363274,-1.025151,-0.012406275,-0.5163408,-1.4850887,-0.21612683,-0.5325984,-1.5414405,-0.27598324,-0.50840664,-1.4329505,-0.27297264,-0.18700819,-1.0148143,-0.034008022,-0.29294798,-1.180519,-0.2297033,-0.27526173,-0.717715,-0.17399499,-0.2209739,-0.67799705,-0.073883854,0.03963012,-0.94997156,-0.09682263,-0.047252752,-1.0926579,-0.29583874,-0.0718947,-0.6824346,-0.15052773,-0.023215309,-0.67169,0.0027755024,0.26809552,-0.85607904,-0.17303357,0.19248752,-0.96313643,-0.28411946,0.12994401,-0.68716335,-0.18907085,0.15089628,-0.6510158,-0.08227724,t
0.0,0.0,0.0,-0.2675916,-0.123749,-0.15357666,-0.4931411,-0.551124,-0.22830187,-0.53726894,-0.9901007,-0.30389202,-0.46169755,-1.3024086,-0.34500977,-0.42386013,-1.0040401,-0.053427253,-0.5201431,-1.4335734,-0.24503693,-0.5198906,-1.5232042,-0.29121193,-0.49414763,-1.5067486,-0.28511536,-0.20030275,-1.0115372,-0.04623008,-0.22541016,-1.1369903,-0.24751951,-0.21487384,-0.6880061,-0.19994749,-0.21417326,-0.6782569,-0.10612008,0.03608646,-0.9575802,-0.08430285,0.018983588,-1.0313329,-0.3105386,-0.006414281,-0.63919616,-0.19401471,-0.018560803,-0.655099,-0.055055443,0.2583079,-0.8665511,-0.13772236,0.23063351,-0.94548297,-0.27085024,0.18047899,-0.66589427,-0.19620906,0.15839866,-0.6316271,-0.10206389,t
0.0,0.0,0.0,-0.2518888,-0.13283332,-0.18398254,-0.4651194,-0.54572195,-0.2857466,-0.49796137,-1.0020276,-0.38612148,-0.42803773,-1.3516358,-0.453268,-0.3830725,-1.0171982,-0.08516055,-0.45607564,-1.4710927,-0.29241595,-0.458958,-1.4798193,-0.35187417,-0.4417782,-1.385163,-0.3493245,-0.16520795,-1.0137321,-0.06598475,-0.14465487,-1.1411362,-0.2774554,-0.16759914,-0.7074306,-0.24865519,-0.19945204,-0.6960862,-0.16933125,0.0562772,-0.9582027,-0.09344097,0.08256489,-1.0289943,-0.3311803,0.024410766,-0.64462334,-0.23885079,-0.023932435,-0.64406896,-0.1152798,0.2616706,-0.86714005,-0.13723785,0.27874467,-0.93635297,-0.27866593,0.20916496,-0.6580045,-0.2163384,0.15215348,-0.61064434,-0.12942158,t
0.0,0.0,0.0,-0.28790542,-0.06679682,-0.23575138,-0.51597756,-0.47207382,-0.38258517,-0.5091496,-0.941283,-0.5082969,-0.36678717,-1.2517631,-0.60024554,-0.39719787,-0.9602673,-0.22050174,-0.4279965,-1.451753,-0.44557393,-0.38431495,-1.5518924,-0.5136832,-0.3509752,-1.5299311,-0.5220335,-0.14808185,-0.99216264,-0.17718722,-0.053527974,-1.0485687,-0.40994403,-0.10107889,-0.578797,-0.37280142,-0.15791057,-0.5354797,-0.2883515,0.09375222,-0.9533052,-0.17675856,0.19368881,-0.9495753,-0.44343072,0.113809355,-0.5312396,-0.3433591,0.04078401,-0.5050777,-0.21299063,0.3232637,-0.86672264,-0.19276321,0.40012044,-0.8781404,-0.36404845,0.31829533,-0.55494726,-0.3034872,0.23914948,-0.50165194,-0.21634868,t
0.0,0.0,0.0,-0.2393257,-0.122934885,-0.2486394,-0.41499034,-0.51891404,-0.3979007,-0.3694894,-0.9734284,-0.52688956,-0.24233067,-1.3088572,-0.61859727,-0.3436787,-1.0210947,-0.21788217,-0.29296553,-1.5099542,-0.48449698,-0.23633192,-1.5840999,-0.5871143,-0.22182743,-1.5079427,-0.6069252,-0.09582332,-0.99637413,-0.17601041,0.031048981,-1.1335284,-0.44062424,-0.018438527,-0.6998911,-0.42613578,-0.10051991,-0.6589356,-0.35264236,0.14358096,-0.92756534,-0.18186429,0.2680563,-1.0102068,-0.46958473,0.17547575,-0.629718,-0.373749,0.07224825,-0.6091122,-0.24283555,0.36078593,-0.82998145,-0.20707373,0.47325313,-0.91235787,-0.3949066,0.38364086,-0.6382633,-0.33234605,0.27366558,-0.5881719,-0.23921016,t
0.0,0.0,0.0,-0.25557092,-0.081228934,-0.30737442,-0.42913714,-0.4664529,-0.4944273,-0.3477471,-0.9222144,-0.6468272,-0.1846902,-1.2469926,-0.76236534,-0.35101512,-0.9855693,-0.3355175,-0.24095376,-1.515294,-0.63828313,-0.1612861,-1.4473786,-0.7824284,-0.14031139,-1.2557929,-0.83382064,-0.05241154,-0.97242105,-0.2748834,0.08980017,-1.0641762,-0.5731002,0.03820955,-0.59137636,-0.5907822,-0.047470987,-0.47226658,-0.5459585,0.21468055,-0.89319897,-0.2609066,0.3543029,-0.94914913,-0.53956145,0.2500349,-0.54857767,-0.43630007,0.1308788,-0.45962587,-0.3139605,0.4378931,-0.7779772,-0.27597982,0.55375665,-0.8030633,-0.46723187,0.4584019,-0.51647514,-0.40665066,0.3426723,-0.43430403,-0.3186424,t
0.0,0.0,0.0,-0.33867016,-0.12857307,-0.30549628,-0.7199084,-0.37530464,-0.54490316,-0.93442565,-0.4300658,-0.73941207,-0.8988443,-0.49653232,-0.9056335,-0.30705467,-0.94956326,-0.6190942,-0.56727064,-0.49331853,-0.9240928,-0.68472236,0.07462419,-1.0527682,-0.70985126,0.2635005,-1.1224928,0.019517362,-0.832294,-0.6065402,-0.2885823,-0.3469929,-0.92903346,-0.47535315,0.21379492,-0.96736586,-0.54672813,0.39222935,-0.96398056,0.2710457,-0.6382684,-0.60668874,-0.05960205,-0.17512694,-0.9150401,-0.25234687,0.30284303,-0.84501576,-0.3396649,0.41112742,-0.75916415,0.43252814,-0.42713994,-0.6281656,0.20015721,-0.009065533,-0.8505154,0.016880669,0.31998247,-0.80060375,-0.07364373,0.37811258,-0.7283638,t
0.0,0.0,0.0,-0.26287952,-0.15905927,-0.24032845,-0.37892348,-0.6015763,-0.32480526,-0.29104343,-0.9844648,-0.36912304,-0.13295022,-1.1578308,-0.37535468,-0.16009268,-0.9748035,-0.18571073,-0.024055088,-1.1357381,-0.37525514,-0.017435523,-0.82963675,-0.4663353,-0.049512208,-0.67338663,-0.5026237,0.04049572,-1.0038267,-0.11868175,0.16037571,-1.1063014,-0.31226,0.10851566,-0.725077,-0.36041775,0.044042457,-0.61235577,-0.35169446,0.21019606,-0.98066217,-0.085416466,0.30324885,-1.0520265,-0.28487942,0.22798109,-0.7066862,-0.25590828,0.15868722,-0.6047644,-0.19013338,0.3476411,-0.91000247,-0.069460854,0.39846689,-0.9450316,-0.21062596,0.3356445,-0.70114857,-0.18933089,0.29135954,-0.6192752,-0.13664709,t
0.0,0.0,0.0,-0.28724796,-0.14395374,-0.2558131,-0.49378276,-0.42237586,-0.44729054,-0.5351841,-0.54105747,-0.6069348,-0.46285978,-0.6603317,-0.7449066,-0.05013313,-0.91339236,-0.41156194,-0.19906393,-1.0145694,-0.60388917,-0.27153254,-0.6803631,-0.68123686,-0.22818328,-0.5529584,-0.7293441,0.22293141,-0.89436114,-0.3814732,0.09346125,-0.966737,-0.5977343,0.011016332,-0.60324377,-0.6244492,0.031079942,-0.48466995,-0.6236044,0.43545952,-0.81564796,-0.36658594,0.3289056,-0.8234684,-0.5591229,0.22143799,-0.4901575,-0.49490252,0.2030253,-0.40182948,-0.4312442,0.5999292,-0.7151333,-0.37160295,0.55090696,-0.69981235,-0.4771469,0.44271162,-0.44910997,-0.41939777,0.4094095,-0.3720012,-0.36497054,t
0.0,0.0,0.0,-0.45919314,-0.32404774,-0.42055115,-0.78497845,-0.9939926,-0.67984253,-0.97398776,-1.2939985,-0.87478167,-1.0174282,-1.4147158,-1.0235445,-0.3789496,-0.898788,-0.73211354,-0.38431332,-0.7930373,-1.0692018,-0.64359415,-0.105381146,-1.1539335,-0.7010569,0.0907509,-1.1883364,0.08986982,-0.54882574,-0.6698785,-0.03046309,-0.49788755,-1.0401113,-0.385139,0.190542,-1.0242476,-0.49297762,0.33867684,-0.97697043,0.5073488,-0.28443286,-0.63235843,0.31331915,-0.21865842,-0.9719921,-0.017812733,0.39512035,-0.8098559,-0.09751779,0.48340285,-0.6614244,0.83915025,-0.09082113,-0.62545586,0.6521677,0.075076476,-0.7902393,0.37936556,0.5101645,-0.65059686,0.2997198,0.5967066,-0.5355583,t
0.0,0.0,0.0,-0.33816692,-0.27391058,-0.3450737,-0.5856572,-0.7390559,-0.61468107,-0.7115312,-0.7795803,-0.851225,-0.7360383,-0.69935095,-1.0622616,-0.16050714,-0.90043664,-0.63375413,-0.11527715,-0.74335253,-1.0158001,-0.38586792,-0.09949562,-1.1938932,-0.5308675,0.089360766,-1.2914892,0.22249453,-0.59601825,-0.6385505,0.19935106,-0.44446704,-1.0475997,-0.1786302,0.2185229,-1.0979757,-0.37038556,0.35932663,-1.0843993,0.5454653,-0.2998607,-0.6706389,0.47533092,-0.13446672,-1.0529284,0.106172,0.43486577,-0.9455121,-0.08107747,0.48662564,-0.8165425,0.7850355,-0.04051761,-0.7271734,0.73280334,0.188609,-0.94109315,0.4459097,0.5522637,-0.83046895,0.28398514,0.56946063,-0.72232145,t
0.0,0.0,0.0,-0.24859126,-0.2684139,-0.25503898,-0.34669742,-0.70132625,-0.43387815,-0.25835013,-0.93085665,-0.5902383,-0.13454576,-1.0673071,-0.71525097,-0.016667238,-1.0560274,-0.3926867,-0.010986239,-1.0092067,-0.69039744,-0.1411225,-0.4436419,-0.8141956,-0.17991571,-0.25353512,-0.8703234,0.28570792,-0.84755844,-0.39677534,0.27571958,-0.8274039,-0.72657204,0.04949557,-0.28114444,-0.7594457,-0.023454456,-0.13628183,-0.729507,0.53700083,-0.6111482,-0.43164203,0.52891284,-0.5455413,-0.7410936,0.28399083,-0.09792444,-0.6635581,0.17340466,-0.021592103,-0.55471766,0.7496694,-0.38777235,-0.48555166,0.7534131,-0.3122018,-0.6507291,0.5455405,-0.019738477,-0.5777951,0.44425225,0.040097054,-0.49556658,t
0.0,0.0,0.0,-0.25095862,-0.28742865,-0.25773153,-0.36037377,-0.6928418,-0.43253267,-0.3052159,-0.9575726,-0.5840127,-0.18084554,-1.1262611,-0.7000081,0.009949563,-1.0563955,-0.369507,0.12016433,-1.0416965,-0.6821794,-0.012796362,-0.46053666,-0.8279243,-0.1077557,-0.19313495,-0.8905801,0.33728197,-0.83094776,-0.3740986,0.4068414,-0.7714327,-0.7047845,0.16358377,-0.23050341,-0.7550919,0.036430534,-0.06875923,-0.7359716,0.60092473,-0.5632042,-0.4117183,0.6340015,-0.4269204,-0.7247508,0.3685452,-0.01350202,-0.66015065,0.20542811,0.060197894,-0.55744624,0.81502753,-0.30584878,-0.467897,0.85037756,-0.18597902,-0.6376297,0.62950873,0.08017328,-0.5607076,0.47984478,0.14374802,-0.47034052,t
0.0,0.0,0.0,-0.2599115,-0.23290142,-0.24253485,-0.34205833,-0.6711518,-0.37351093,-0.23401202,-1.0440305,-0.47512236,-0.107250035,-1.2694699,-0.54788524,-0.05171835,-1.1094474,-0.28721276,0.1272516,-1.2922931,-0.54830617,0.07849671,-0.9155162,-0.6788364,-0.0023569886,-0.6484233,-0.7342942,0.23402895,-0.96624225,-0.27090082,0.354673,-1.0138646,-0.54426014,0.21251543,-0.5748653,-0.6024483,0.11187053,-0.4015198,-0.59792626,0.46537653,-0.74903905,-0.28694594,0.56226087,-0.7987367,-0.55119723,0.38306364,-0.41242608,-0.49557793,0.25668892,-0.2824155,-0.40802205,0.6645084,-0.5067181,-0.32048404,0.72488624,-0.54237056,-0.48925194,0.5699919,-0.307586,-0.4344433,0.4510339,-0.21529192,-0.35763258,t
0.0,0.0,0.0,-0.26950833,-0.30952418,-0.22980794,-0.38272062,-0.7955113,-0.3708909,-0.3822471,-1.1343325,-0.49061963,-0.3524541,-1.3902318,-0.5796258,0.019363789,-1.103071,-0.3242234,-0.0064857225,-1.0662858,-0.6055353,-0.1492766,-0.55334765,-0.74326074,-0.20328966,-0.33017123,-0.80763066,0.33083427,-0.8669554,-0.33203664,0.28428108,-0.7844,-0.6183784,0.05223775,-0.27238154,-0.6567167,-0.023003373,-0.10367404,-0.63878775,0.58129764,-0.5962331,-0.3715425,0.5454571,-0.46598575,-0.65922314,0.29990086,-0.05872126,-0.58899033,0.19018285,0.03127325,-0.48759618,0.78532606,-0.32905897,-0.4272956,0.78059685,-0.20136102,-0.59280586,0.56743443,0.04440438,-0.5201428,0.4562577,0.086176455,-0.43332875,t
